Place ID,"
Export ID","
Name","
Address","
City","
State","
Zip","
Country","
Phone","
Lat","
Lng","
Category","
Modern Category","
Popularity","
Closed","
Significant","
Vendors","
URL","
Supports Apple Pay","
Last modified date","
Tier-one","
Icon","
Hours","
Has Indoor","
Is Icon Suppressed","
Alt Muid","
POI Class Min Zoom","
HTT",Editor Name,Date,POI Link,Are hours visiting hours for tourists?,Is POI also a tourist attraction?,Indicator(s),Copy/Paste Hours,Are Hours Seasonal?,Religious Category Flag,"If category is incorrect, paste best modern category pathway",Best Modern Category is Hours Suppressed?,Notes,
"
b76a4e1d-735a-4228-9bc0-3cd8f717ed3f",5.44E+16,"
Eremo di San Vitaliano","
Via San Vitaliano 36","
Caserta","

",81100,"
IT",393337563955,41.09416,14.40617,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
KittyHawk Infobel DataPlor","
http://www.eremosanvitaliano.it/ https://www.eremosanvitaliano.it/","
FALSE","
Fri Jun 06 00:10:51 PDT 2025","
FALSE","
Religious","
Sunday 10:30am–1:30pm","
FALSE","
FALSE","

",16,"
TIER_TORSO",Pradnya,07/25/2025,"https://apollo.geo.apple.com/p/release/
b76a4e1d-735a-4228-9bc0-3cd8f717ed3f",Yes - Edit Needed,Yes,https://www.tripadvisor.it/Attraction_Review-g194713-d4167195-Reviews-Eremo_di_San_Vitaliano-Caserta_Province_of_Caserta_Campania.html / https://www.eremosanvitaliano.it/2022/02/28/come-raggiungere-leremo/,"Friday
Closed
Saturday
Closed
Sunday
10.30 - 13.30
Monday
Closed
Tuesday
Closed
Wednesday
Closed
Thursday
Closed",No,Unverifiable - Suspect Incorrect,,,POI is belongs to religious and visitor place also,#N/A
"
803abbe4-9013-4924-87fa-51a2cfaf829b",4.09E+16,"
Ki Pasung Grigis Hidden Purifications","
Jalan Raya Mas","
Kabupaten Gianyar","

","

","
ID",6282266227866,-8.56278,115.27361,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Trip Advisor","
https://www.petirtankipacunggrigis.com/","
FALSE","
Tue May 20 16:11:39 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–6:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Pradnya,07/25/2025,"https://apollo.geo.apple.com/p/release/
803abbe4-9013-4924-87fa-51a2cfaf829b",Yes - Edit Needed,Yes,https://www.tripadvisor.co.id/Attraction_Review-g297701-d33122574-Reviews-Ki_Pasung_Grigis_Hidden_Purifications-Ubud_Gianyar_Regency_Bali.html,"Saturday
09:00 - 18:00
Sunday
09:00 - 18:00
Monday
09:00 - 18:00
Tuesday
09:00 - 18:00
Wednesday
09:00 - 18:00
Thursday
09:00 - 18:00
Friday
09:00 - 18:00",No,Incorrect,travel_and_leisure.tourist_attraction,,POI is belongs to tourist attraction,#N/A
"
ff5405c7-46cf-442b-936a-3b8042b39091",76651272038,"
City Walk & Talk","
Ravindra Puri Road","
वाराणसी","

",221001,"
IN",919936441689,25.29291,83.00227,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Trip Advisor JustDial","
http://onlytourguide.business.site/ http://onlytourguide.business.site","
FALSE","
Fri May 30 04:01:00 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–9:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Pradnya,07/25/2025,"https://apollo.geo.apple.com/p/release/
ff5405c7-46cf-442b-936a-3b8042b39091",Yes - Edit Needed,Yes,https://www.tripadvisor.co.za/Attraction_Review-g297685-d32985937-Reviews-City_Walk_Talk-Varanasi_Varanasi_District_Uttar_Pradesh.html,"Saturday
9:00 AM - 9:00 PM
Sunday
9:00 AM - 9:00 PM
Monday
9:00 AM - 9:00 PM
Tuesday
9:00 AM - 9:00 PM
Wednesday
9:00 AM - 9:00 PM
Thursday
9:00 AM - 9:00 PM
Friday
9:00 AM - 9:00 PM",N/A,Incorrect,travel_and_leisure.tourist_attraction,,POI is tourist attraction along with Religious and historical places,#N/A
"
402e06ef-2aba-4368-aafc-15ce013d3727",3.64E+16,"
Basilica di Sant’Alessandro - Basilica of St. Alexander","
Via Sant'Alessandro 35","
Bergamo","

",24122,"
IT",39035248022,45.69478,9.66439,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Yelp DataPlor","
http://santalessandroincolonna.it","
FALSE","
Mon Jun 09 11:12:44 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 7:00am–7:00pm","
FALSE","
FALSE","

",16,"
TIER_TAIL",Nathan,7/29/2025,"https://apollo.geo.apple.com/p/release/
402e06ef-2aba-4368-aafc-15ce013d3727",No - Religious Only,Unverifiable,https://www.santalessandroincolonna.it,,N/A,Correct,association_or_organization.religious_organization.church.catholic_church,Yes,There are no listed hours on the POI for tourists. There are also no indicators that the POI is for tourists.,#N/A
"
af25f553-7768-4c77-97a8-2b57467da2db",76736380993,"
Eglise Clunisienne et Jardin Médiéval","
1 Rue du Sichon","
Arronnes","

",3250,"
FR",33470593789,46.05902,3.56835,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Trip Advisor","
https://www.vichy-destinations.fr/patrimoine-culturel/arronnes/","
FALSE","
Tue May 27 06:13:54 PDT 2025","
FALSE","
Religious","
Monday Wednesday Friday 8:30am–12:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
af25f553-7768-4c77-97a8-2b57467da2db",Yes - Edit Needed,Yes,https://www.tripadvisor.com/Attraction_Review-g12353801-d23479081-Reviews-Eglise_Clunisienne_et_Jardin_Medieval-Arronnes_Allier_Auvergne_Rhone_Alpes.html,"Monday
8:30 AM - 12:00 PM
Tuesday
Closed
Wednesday
8:30 AM - 12:00 PM
Thursday
Closed
Friday
8:30 AM - 12:00 PM
Saturday
Closed
Sunday
Closed",No,Incorrect,travel_and_leisure.historic_landmark.monument,,The place is historic building and also open to tourists for visiting ,#N/A
"
ed1f3962-7212-4a0d-b8b5-2c71cddd570d",76753685176,"
Eglise Notre-Dame","
23 Route de l'Église","
Chalandray","

",86190,"
FR",33549601406,46.65951,-0.00204,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Trip Advisor","
http://www.poitiers.catholique.fr/parvis","
FALSE","
Sun May 18 02:20:01 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–6:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
ed1f3962-7212-4a0d-b8b5-2c71cddd570d",No - Religious Only,Yes,,"Monday
09:00 - 18:00
Tuesday
09:00 - 18:00
Wednesday
09:00 - 18:00
Thursday
09:00 - 18:00
Friday
09:00 - 18:00
Saturday
09:00 - 18:00
Sunday
09:00 - 18:00",No,Correct,,,The place is a church ,#N/A
"
284a2b6c-fe4a-45f7-9601-6a5d011ef84f",76645316210,"
ООО, Уральский центр православного туризма","
Успенский проспект, 129","
Верхняя Пышма","

",624090,"
RU",73433832865,56.98084,60.54363,"
religiousorgs.placeofworship","
association_or_organization.religious_organization.place_of_worship",0,"
FALSE","
FALSE","
2GIS","
http://www.uralprav.ru","
FALSE","
Sun May 18 05:41:20 PDT 2025","
FALSE","
PrayerRoom","
Monday Tuesday Wednesday Thursday Friday 10:00am–5:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
284a2b6c-fe4a-45f7-9601-6a5d011ef84f",No - Religious Only,No,,N/A,Yes,Correct,,,The place is orthodox religious place and the hours are seasonal,#N/A
"
c5401796-6334-4a20-96fc-51d9ac2f3b59",898151111,"
Couvent des Dominicaines","
503 Route de Bor","
Bor-et-Bar","

",12270,"
FR",33565658310,44.19825,2.07934,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Pages Jaunes","
http://www.ritrit.fr/abbaye/couvent-des-dominicaines-de-bor","
FALSE","
Fri May 16 13:26:12 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Saturday 8:00am–7:45pm|Friday 7:50am–7:45pm","
FALSE","
TRUE","

",15,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
c5401796-6334-4a20-96fc-51d9ac2f3b59",No - Religious Only,No,https://www.facebook.com/DominicainesMonteils,,N/A,Correct,,,The place is a religious Convent and no specific hours are mentioned as ita a place where the sisters live religiously,#N/A
"
f5b4838d-9271-468d-8356-84b994f88779",76745566641,"
365 Grad GmbH - Groß-Bieberau","
Auf der Beune 5","
Groß-Bieberau","

",64401,"
DE",4961629436210,49.79897,8.82351,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Foursquare V2","
http://www.365grad-reisen.de","
FALSE","
Sat May 17 14:14:20 PDT 2025","
FALSE","
Religious","
Monday Tuesday Wednesday Thursday Friday 9:00am–1:00pm 3:00pm–6:00pm|Saturday 10:00am–2:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
f5b4838d-9271-468d-8356-84b994f88779",Yes - Edit Needed,Yes,https://www.365grad-reisen.de,,N/A,Incorrect,travel_and_leisure.travel_service.travel_agency,,The POI is a travel agency and could not find the hours and in the website it was mentioned that contact is only through appointment,#N/A
"
aef04a90-840a-4d93-af7b-7be417e82ae7",76757387653,"
АНО, Жизнь, Паломнический центр Нижегородской Епархии","
улица Нестерова, 2","
Нижний Новгород","

",603005,"
RU","

",56.32789,44.01827,"
religiousorgs.placeofworship","
association_or_organization.religious_organization.place_of_worship",0,"
FALSE","
FALSE","
2GIS","
http://www.palomnik.nne.ru","
FALSE","
Sun May 18 23:58:27 PDT 2025","
FALSE","
PrayerRoom","
Sunday 7:30am–5:00pm|Monday Tuesday Wednesday Thursday Friday Saturday 7:30am–6:00pm","
FALSE","
TRUE","

",16,"
TIER_TORSO",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
aef04a90-840a-4d93-af7b-7be417e82ae7",No - Religious Only,No,https://palomnik.nne.ru/priem-v-nizhnem-novgorode/,,N/A,Unverifiable - Suspect Incorrect,,,The POI is a travel agency which books the tour to the religious tourists,#N/A
"
7129bb63-0d08-4b89-a517-f66c83701457",4.99E+16,"
Day Trip To Kazbegi And Gudauri","
მცხეთა-სტეფანწმინდა-ლარსი","

","

","

","
GE",995591915040,42.47797,44.47616,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Trip Advisor","
http://www.facebook.com","
FALSE","
Wed May 21 02:08:52 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 12:00am–11:45pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
7129bb63-0d08-4b89-a517-f66c83701457",Yes - Edit Needed,Yes,https://www.tripadvisor.com/Attraction_Review-g1588192-d32905384-Reviews-Day_Trip_To_Kazbegi_And_Gudauri-Gudauri_Mtskheta_Mtianeti_Region.html,All Days 12:00 AM - 11:45 PM ,No,Incorrect,natural_features.physical_feature.mountain_pass,,"The POI is a day trip to Kazbegi and Gudauri offers breathtaking mountain scenery, historic landmarks, and adventure and not specific to religious tourists",#N/A
"
574114fb-3cc0-4438-b013-4b3d10c7426e",165210266,"
Toca de Assis","
Rua Alferes Raimundo, 116","
Campinas","
SP","
13035-020","
BR",551938867086,-22.91018,-47.07476,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Foursquare V2 TeleListas TeleListas DataPlor","
http://www.tocadeassis.org.br","
FALSE","
Tue May 20 18:43:26 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 8:00am–8:00pm","
FALSE","
TRUE","

",16,"
TIER_TORSO",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
574114fb-3cc0-4438-b013-4b3d10c7426e",No - Religious Only,No,https://tocadeassisirmaos.org.br,,N/A,Unverifiable - Suspect Incorrect,,,"The POI is a children of poverty institute,so unable to conclude that the place is only for religious activities",#N/A
"
7f60b43b-6b21-48dd-9fce-d243b79b5037",76749405293,"
Paróquia São Benedito","
Praça Otaviano Botelho Souza, 53","
Santa Cruz Do Rio Pardo","
SP","
18900-000","
BR",551433721105,-22.90021,-49.63163,"
religiousorgs.churches","
association_or_organization.religious_organization.church",1,"
FALSE","
FALSE","
Foursquare V2 Apontador V2 DataPlor","
http://www.saobeneditoscrp.com.br","
TRUE","
Mon May 19 22:29:42 PDT 2025","
FALSE","
Religious","
Sunday 10:00am–6:00pm|Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–8:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
7f60b43b-6b21-48dd-9fce-d243b79b5037",No - Religious Only,No,https://www.facebook.com/SaoBeneditoSCRP,Open 24 hours,No,Correct,,,The POI is a catholic church,#N/A
"
dfd105e3-0505-483b-a19a-0ea35c973dc9",76745461366,"
Internationaler Bund","
Wellesweilerstraße 272","
Neunkirchen","

",66538,"
DE",49682186348,49.35241,7.20262,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Foursquare V2 DataPlor","
http://www.internationaler-bund.de https://www.internationaler-bund.de/","
FALSE","
Thu May 15 20:12:06 PDT 2025","
FALSE","
Religious","
Monday Tuesday Wednesday Thursday 7:45am–4:30pm|Friday 7:45am–3:30pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
dfd105e3-0505-483b-a19a-0ea35c973dc9",Yes - Edit Needed,Yes,,"Monday
9:00 AM - 5:00 PM
Tuesday
9:00 AM - 5:00 PM
Wednesday
9:00 AM - 5:00 PM
Thursday
9:00 AM - 5:00 PM
Friday
9:00 AM - 5:00 PM
Saturday
CLOSED
Sunday
CLOSED",No,Incorrect,,,"The POI is non profit organization with diversified culture,not specific to religious events",#N/A
"
007955d6-5467-4703-ac24-f7eea0e1d59b",3.64E+16,"
Marsh Holidays","
Custom House Road","
Negombo","

","

","
LK",94768736735,7.26999,79.89144,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Trip Advisor DataPlor","
https://serandibtours.com/","
FALSE","
Fri Jun 06 19:12:18 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 12:00am–11:59pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
007955d6-5467-4703-ac24-f7eea0e1d59b",Yes - Edit Needed,Yes,https://www.tripadvisor.com/Attraction_Review-g297897-d27435168-Reviews-Marsh_Holidays-Negombo_Western_Province.html,12:00 AM - 11:59 PM,No,Incorrect,,,The POI is a travel service and not specific to religious  ,#N/A
"
098df7a7-e52d-4182-9a3b-54c6f4a84ce8",76683751242,"
PS Incoming Berlin GmbH Pastor Schwenkler","
Blissestraße 38","
Berlin","

",10713,"
DE",49308866760,52.48189,13.32014,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Das Oertliche Foursquare V2 POI Augmentation DataPlor","
http://www.ps-incomingberlin.de http://www.psincoming.de https://www.psincomingberlin.de http://www.psincomingberlin.de/https://www.psincomingberlin.de/kontakt","
FALSE","
Sun May 18 13:38:52 PDT 2025","
FALSE","
Religious","
Monday Tuesday Wednesday Thursday Friday 9:00am–6:00pm","
FALSE","
TRUE","

",17,"
TIER_TAIL",Satya,07/28/2025,"https://apollo.geo.apple.com/p/release/
098df7a7-e52d-4182-9a3b-54c6f4a84ce8",Yes - Edit Needed,Yes,https://www.psincomingberlin.de,"Monday
9:00 AM - 6:00 PM
Tuesday
9:00 AM - 6:00 PM
Wednesday
9:00 AM - 6:00 PM
Thursday
9:00 AM - 6:00 PM
Friday
9:00 AM - 6:00 PM
Saturday
CLOSED
Sunday
CLOSED",No,Incorrect,,,The POI is a travel agency that provides the group travel across the country,#N/A
"
900c4f38-0f2c-4042-b970-5220e75c589b",1644706310,"
Museo Catedral Vieja","
Mariscal Sucre","
Cuenca","

","

","
EC",59372826402,-2.89797,-79.00397,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Trip Advisor","
http://www.facebook.com/pages/museo-catedral-vieja/703376216449411","
FALSE","
Sat Jun 07 21:31:21 PDT 2025","
FALSE","
Religious","
Sunday 8:00am–2:00pm|Monday Tuesday Wednesday Thursday Friday 8:00am–6:00pm|Saturday 8:00am–8:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/24/2025,"https://apollo.geo.apple.com/p/release/
900c4f38-0f2c-4042-b970-5220e75c589b",Yes - Edit Needed,Yes,https://www.facebook.com/EFRAINLUCEROJARA/,"9:00 AM - 9:00 PM
Tuesday
9:00 AM - 9:00 PM
Wednesday
9:00 AM - 9:00 PM
Thursday
9:00 AM - 9:00 PM
Friday
9:00 AM - 9:00 PM
Saturday
9:00 AM - 9:00 PM
Sunday
9:00 AM - 9:00 PM",No,Correct,association_or_organization.religious_organization.church.cathedral,,"The place is a cathedral museum so its religious but also the place where can visit as tourists as well ,but unable to find the cathedral muesuem category",#N/A
"
03eb73cc-742b-4fe0-b8da-5c513cf14266",76689664898,"
Reno Greek Festival","
4795 Lakeside Dr","
Reno","
NV",89509,"
US",17758255365,39.48057,-119.80892,"
religiousorgs.churches","
association_or_organization.religious_organization.church",1,"
FALSE","
FALSE","
Yelp Foursquare V2 Metrocket (iExit)","
http://renogreekfest.com/","
FALSE","
Fri May 23 17:05:15 PDT 2025","
FALSE","
Religious","
Sunday 11:00am–3:00pm|Friday 5:00pm–10:00pm|Saturday 12:00pm–11:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/24/2025,"https://apollo.geo.apple.com/p/release/
03eb73cc-742b-4fe0-b8da-5c513cf14266",Yes - Edit Needed,Yes,,Unable to verify the hours,Yes,Correct,,,The place refers to a greek festival and the events are hapenning seasonally as well and also have the church tours,#N/A
"
6c711afa-5b7a-4c04-be66-3a4684182423",76734667778,"
Reverend Connie Hillenbrand","
214 N 1000 E St, Ste 3","
St. George","
UT",84770,"
US",14352755841,37.11188,-113.56117,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Yelp Yelp","
http://www.reverendconniehillenbrand.com","
FALSE","
Fri May 23 15:40:10 PDT 2025","
FALSE","
Religious","
Monday Tuesday Wednesday Thursday Friday 10:30am–5:00pm|Saturday 10:30am–4:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,,"https://apollo.geo.apple.com/p/release/
6c711afa-5b7a-4c04-be66-3a4684182423",No - Religious Only,No,,"Mon10:30 AM - 5:00 PM
Open nowTue
10:30 AM - 5:00 PM
Wed
10:30 AM - 5:00 PM
Thu
10:30 AM - 5:00 PM
Fri
10:30 AM - 5:00 PM
Sat
10:30 AM - 4:00 PM
Sun
Closed",No,Correct,,,"The POI offers Pastoral Counseling, Spiritual Energy Healing and Spiritual Mind Treatment ,and its mostly religious  specific",#N/A
"
d18e6f69-c78b-479a-805b-40f7b2b160fc",76645723697,"
АНО, Жизнь, Паломнический центр Нижегородской Епархии","
Большая Покровская улица, 30","
Нижний Новгород","

",603000,"
RU",78312746811,56.31866,43.99705,"
religiousorgs.placeofworship","
association_or_organization.religious_organization.place_of_worship",0,"
FALSE","
FALSE","
2GIS","
http://www.palomnik.nne.ru","
FALSE","
Mon May 19 06:02:39 PDT 2025","
FALSE","
PrayerRoom","
Monday Tuesday Wednesday Thursday Friday 9:00am–7:00pm|Saturday 10:00am–3:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,,"https://apollo.geo.apple.com/p/release/
d18e6f69-c78b-479a-805b-40f7b2b160fc",No - Religious Only,No,https://palomnik.nne.ru/o-nas/,,No,Correct,,,The POI offers Pilgrimage tours,#N/A
"
53be6345-9acd-4ac4-ab1c-ee589f67067f",750253304,"
Bayan Ilahi Grubu","
Küçük Değirmen Sk. 7","
Fatih","

",34091,"
TR",905532414067,41.02615,28.93933,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Yelp","
http://www.bayanilahigrubu.com/","
FALSE","
Sat May 17 19:34:04 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–10:30pm","
FALSE","
TRUE","

",17,"
TIER_TAIL",Satya,,"https://apollo.geo.apple.com/p/release/
53be6345-9acd-4ac4-ab1c-ee589f67067f",No - Religious Only,No,https://www.istanbulilahigrubu.net,Open 24 hrs,No,Correct,,,The POI is a religious place,#N/A
"
42a65199-2437-42a0-95b9-198d927fbb5b",76749355190,"
Capela de São Matheus","
Rua Antônio Cardoso Leal, 241","
Nilópolis","
RJ","
26530-010","
BR",5521965651550,-22.80505,-43.41473,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Trip Advisor Foursquare V2 DataPlor DataPlor","
http://www.nilopolis.rj.gov.br/site/historia/a-capela-de-sao-matheus","
FALSE","
Sat May 17 21:51:36 PDT 2025","
FALSE","
Religious","
Tuesday 9:00am–11:30am|Wednesday 10:00am–5:30pm|Saturday 2:00pm–8:00pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/24/2024,"https://apollo.geo.apple.com/p/release/
42a65199-2437-42a0-95b9-198d927fbb5b",No - Religious Only,No,https://www.tripadvisor.com/Attraction_Review-g1598524-d7314536-Reviews-Capela_de_Sao_Matheus-Nilopolis_State_of_Rio_de_Janeiro.html,"Friday
Closed
Saturday
2:00 PM - 8:00 PM
Sunday
Closed
Monday
Closed
Tuesday
9:00 AM - 11:30 AM
Wednesday
10:00 AM - 5:30 PM
Thursday
Closed",No,Correct,,, ,#N/A
"
16a9aeea-e506-451b-826a-02bdbce0bac7",76745259872,"
Beyer Touristik und Event","
Friedenauer Straße 1C","
Hannover","

",30419,"
DE",495115511770,52.41449,9.7125,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Foursquare V2 DataPlor","
http://www.beyer-touristik.de","
FALSE","
Fri May 16 04:35:25 PDT 2025","
FALSE","
Religious","
Monday Tuesday Wednesday Thursday Friday 9:00am–11:30am","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/24/2024,"https://apollo.geo.apple.com/p/release/
16a9aeea-e506-451b-826a-02bdbce0bac7",Yes - Edit Needed,Yes,https://web2.cylex.de/firma-home/beyer-touristik-und-event-gmbh-5078189.html,"Friday
09:00 - 11:30SaturdayclosedSundayclosedMonday
09:00 - 11:30Tuesday
09:00 - 11:30Wednesday
09:00 - 11:30Thursday
09:00 - 11:30",No,Incorrect,,,Could not find the OW but form the other indicators states the events happen in the place and could not find more info to say its a religious place,#N/A
"
f172f606-aaea-456c-a22f-815ac70dce5d",4.54E+16,"
Rohit Travels","
Kashmere Road","
Katra","

","

","

",916006788825,32.99157,74.93185,"
religiousorgs","
association_or_organization.religious_organization",0,"
FALSE","
FALSE","
Trip Advisor","
https://rohit-travels.com/","
FALSE","
Mon May 19 17:42:08 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 12:00am–11:59pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/24/2024,"https://apollo.geo.apple.com/p/release/
f172f606-aaea-456c-a22f-815ac70dce5d",Yes - Edit Needed,Yes,https://rohit-travels.com/#about,"
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 12:00am–11:59pm",No,Incorrect,travel_and_leisure.travel_service.travel_agency,,The POI is travel agency where people can book the travel not specific to the religous places but also for other tourist places as well,#N/A
"
a1d948aa-fb0a-476c-965b-ab05660e627b",4.09E+16,"
Szent Anna Roman Catholic Parish Church","
Szabadság utca 2.","
Balatonszabadi","

",8651,"
HU",3684355315,46.89361,18.13065,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Trip Advisor DataPlor","
https://www.facebook.com/sztannaplebania/","
FALSE","
Tue May 20 04:39:15 PDT 2025","
FALSE","
Religious","
Sunday 10:00am–11:00am|Friday 5:00pm–5:45pm 6:00pm–6:45pm","
FALSE","
FALSE","

",16,"
TIER_TAIL",Satya,07/24/2024,"https://apollo.geo.apple.com/p/release/
a1d948aa-fb0a-476c-965b-ab05660e627b",No - Religious Only,No,https://www.tripadvisor.com/Attraction_Review-g274892-d13008629-Reviews-Szent_Anna_Parish_Church-Esztergom_Komarom_Esztergom_County_Central_Transdanubia.html,Unable to find the hours,No,Correct,,,The POI is a church,#N/A
"
8d71d7a1-7ec2-427d-8044-e4856ffec2ed",76742755929,"
Prieure de Merlande","
1327 Rue du Prieuré de Merlande","
La Chapelle-Gonaguet","

",24350,"
FR",33553035280,45.24054,0.63536,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Trip Advisor","
http://www.lachapellegonaguet.fr/fr/information/102543/le-prieure-merlande","
FALSE","
Fri May 16 22:27:41 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 12:00am–11:59pm","
FALSE","
TRUE","

",16,"
TIER_TAIL",Satya,07/24/2024,"https://apollo.geo.apple.com/p/release/
8d71d7a1-7ec2-427d-8044-e4856ffec2ed",Yes - Edit Needed,Yes,,9am to 12pm,No,Correct,,,The POI is a chapel but its open 24/7 so assuming that it also allows the visitors to tour the place which need not be religious,#N/A
"
5949bce4-51d9-44ae-91f9-d882a80cc1dc",76664623279,"
Église Notre-Dame de l'Assomption","
15 Grand'Rue Théophane Vénard","
Saint-Loup-Lamairé","

",79600,"
FR",33549646021,46.78785,-0.16704,"
religiousorgs.churches","
association_or_organization.religious_organization.church",0,"
FALSE","
FALSE","
Wcities Trip Advisor DataPlor","
https://www.saint-loup-lamaire.fr/eglises.html http://www.saint-loup-lamaire.fr/eglises.html","
FALSE","
Sun May 18 12:22:54 PDT 2025","
FALSE","
Religious","
Sunday Monday Tuesday Wednesday Thursday Friday Saturday 9:00am–6:00pm","
FALSE","
TRUE","

",15,"
TIER_TAIL",Satya,07/24/2024,"https://apollo.geo.apple.com/p/release/
5949bce4-51d9-44ae-91f9-d882a80cc1dc",No - Religious Only,No,https://www.tripadvisor.fr/Attraction_Review-g315825-d15658858-Reviews-Eglise_Notre_Dame_de_l_Assomption-Saint_Loup_Lamaire_Deux_Sevres_Nouvelle_Aquita.html,"Friday
09:00 - 18:00
Saturday
09:00 - 18:00
Sunday
09:00 - 18:00
Monday
09:00 - 18:00
Tuesday
09:00 - 18:00
Wednesday
09:00 - 18:00
Thursday
09:00 - 18:00",No,Correct,,,The place is a church ,#N/A
